restart_count,cpu_usage_pct,memory_usage_pct,pod_ready,last_exit_code,waiting_reason,oom_killed_count,image_pull_errors,failed_scheduling_events,readiness_probe_failures,label
1,12.0,49.6,1,0,Running,0,0,0,0,healthy
2,20.4,92.5,0,95,CrashLoopBackOff,5,0,0,3,oom_killed
10,92.2,60.8,0,1,Error,0,0,0,5,probe_failure
0,28.8,53.1,1,0,Running,0,0,0,0,healthy
0,35.2,26.7,1,0,Running,0,0,0,0,healthy
8,76.2,72.2,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
2,50.2,64.5,1,0,Running,0,0,0,7,probe_failure
2,52.1,47.4,0,2,Error,0,0,0,5,probe_failure
0,40.9,38.8,0,1,Error,0,0,0,6,probe_failure
0,42.0,25.6,1,0,Unknown,0,0,0,0,healthy
9,72.3,62.2,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
2,61.8,94.5,0,138,OOMKilled,1,0,0,0,oom_killed
2,34.1,53.4,0,0,CrashLoopBackOff,0,0,0,7,probe_failure
5,70.5,94.1,0,137,Error,3,0,0,4,oom_killed
0,49.0,37.7,1,0,Running,0,0,0,0,healthy
1,38.2,38.2,0,0,Running,0,0,0,0,healthy
11,69.8,66.2,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
2,27.1,96.8,0,139,OOMKilled,2,0,0,1,oom_killed
6,55.6,87.3,0,135,Error,2,0,0,3,oom_killed
0,73.2,84.4,0,1,Running,0,0,0,4,crash_loop
9,76.5,60.4,0,0,Error,0,0,0,4,crash_loop
1,30.2,55.5,1,0,Running,0,0,0,0,healthy
0,4.0,13.2,0,0,Pending,0,0,7,0,scheduling_failure
2,18.4,16.4,0,0,Unschedulable,0,0,8,0,scheduling_failure
11,58.7,90.6,0,2,Running,0,0,0,0,crash_loop
0,27.8,35.4,1,0,Unknown,0,0,0,0,healthy
1,23.6,27.9,1,0,Running,0,0,0,1,healthy
0,2.9,42.2,1,0,Running,0,0,0,0,healthy
0,13.5,26.5,1,0,Unknown,0,0,0,0,healthy
0,18.5,38.8,1,0,Running,0,0,0,0,healthy
3,48.0,61.6,0,1,Running,0,0,0,8,probe_failure
0,14.6,12.8,0,0,Pending,0,7,0,0,image_pull_error
1,22.8,19.6,0,0,ImagePullBackOff,0,4,0,1,image_pull_error
0,31.8,25.5,1,0,Unknown,0,0,0,0,healthy
2,63.2,66.4,0,0,Running,0,0,0,8,probe_failure
7,55.3,74.3,1,1,Error,0,0,0,3,crash_loop
1,68.2,76.1,0,132,CrashLoopBackOff,2,0,0,3,oom_killed
0,20.8,63.0,1,0,Unknown,0,0,0,0,healthy
1,51.5,55.3,1,0,CrashLoopBackOff,0,0,0,7,probe_failure
1,18.8,7.6,0,0,ErrImagePull,0,9,0,0,image_pull_error
9,70.6,50.2,0,1,Error,0,0,0,1,crash_loop
0,6.3,42.2,1,0,Unknown,0,0,0,0,healthy
2,48.2,64.5,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
3,35.3,65.6,0,0,Running,0,0,0,2,probe_failure
9,75.5,75.2,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,24.1,35.7,1,0,Unknown,0,0,0,0,healthy
1,32.2,28.2,1,0,Running,0,0,0,0,healthy
1,35.1,51.5,1,0,Running,0,0,0,0,healthy
0,12.4,31.6,1,0,Running,0,0,0,0,healthy
4,48.4,81.5,0,135,OOMKilled,4,0,0,2,oom_killed
1,3.6,55.9,1,0,Running,0,0,0,0,image_pull_error
0,13.2,22.6,0,1,ErrImagePull,0,0,0,0,image_pull_error
0,18.5,15.3,0,0,ContainerCreating,0,0,5,0,scheduling_failure
0,20.4,22.6,0,0,Unschedulable,0,0,10,0,probe_failure
0,14.8,12.0,0,0,ErrImagePull,0,11,0,0,image_pull_error
11,83.4,66.6,0,1,Error,0,0,0,0,crash_loop
9,80.4,68.2,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
3,62.5,94.6,1,137,Error,4,0,0,2,oom_killed
7,77.1,72.9,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,36.9,40.2,1,0,Running,0,0,0,0,healthy
0,50.7,47.8,1,0,Running,0,0,0,0,healthy
0,8.6,12.5,0,0,Pending,0,0,4,0,scheduling_failure
0,45.7,87.7,0,135,Error,2,0,0,2,oom_killed
0,5.9,15.5,0,0,Pending,0,0,7,0,scheduling_failure
0,6.6,18.6,0,0,ContainerCreating,0,0,13,0,scheduling_failure
0,8.1,17.7,0,0,Pending,0,0,8,1,scheduling_failure
3,49.0,83.5,0,139,Error,2,0,0,2,oom_killed
4,56.0,68.3,1,1,CrashLoopBackOff,0,0,0,6,probe_failure
14,66.3,67.0,0,1,Error,0,0,0,9,crash_loop
1,13.4,54.2,1,0,Running,0,0,0,0,healthy
3,52.6,72.2,0,0,Error,0,0,0,6,probe_failure
1,16.9,38.6,1,0,Running,0,0,0,0,healthy
0,29.7,43.3,1,0,Running,0,0,0,0,healthy
9,74.3,49.4,0,2,Error,0,0,0,2,crash_loop
7,76.6,80.6,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
1,34.1,38.8,1,0,Running,0,0,0,0,healthy
0,10.9,20.0,0,0,ErrImagePull,0,5,0,1,image_pull_error
4,65.3,38.8,0,1,Running,0,0,0,0,crash_loop
3,71.8,86.9,0,86,CrashLoopBackOff,1,0,0,2,oom_killed
1,26.6,32.4,0,0,ContainerCreating,0,0,7,0,scheduling_failure
0,31.5,40.8,1,0,Running,0,0,0,0,healthy
5,63.6,87.6,0,137,CrashLoopBackOff,2,0,0,1,oom_killed
2,58.6,47.5,1,1,Error,0,0,0,3,probe_failure
4,84.0,71.5,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
3,54.4,92.7,1,134,CrashLoopBackOff,4,0,0,1,oom_killed
9,77.0,80.4,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
0,4.0,64.5,1,0,Running,0,0,0,1,healthy
8,77.0,77.5,0,2,Error,0,0,0,5,probe_failure
0,9.0,23.9,0,0,Pending,0,0,6,0,scheduling_failure
1,20.3,34.2,1,0,Running,0,0,0,0,healthy
6,85.9,74.4,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
1,12.4,35.8,1,0,Running,0,0,0,0,healthy
0,29.4,30.1,1,0,Unknown,0,0,0,0,healthy
8,97.6,61.3,0,1,CrashLoopBackOff,0,0,0,6,crash_loop
6,56.9,43.5,0,0,Error,0,0,0,5,crash_loop
0,13.9,19.3,0,0,Pending,0,6,0,0,image_pull_error
4,32.5,91.5,0,137,CrashLoopBackOff,0,0,0,0,oom_killed
8,82.7,60.7,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,5.2,20.8,0,0,Pending,0,0,4,0,scheduling_failure
1,34.4,67.3,0,0,Running,0,0,0,0,healthy
0,13.6,37.4,1,0,Unknown,0,0,0,0,healthy
0,17.7,22.6,0,0,ErrImagePull,0,6,0,1,image_pull_error
1,60.3,58.2,0,0,CrashLoopBackOff,0,0,0,0,probe_failure
4,35.6,86.6,0,137,Error,0,0,0,2,oom_killed
3,50.6,61.1,0,0,Error,0,0,0,1,probe_failure
0,28.4,63.0,1,0,Running,0,0,0,0,healthy
2,59.6,61.6,0,1,Error,0,0,0,2,probe_failure
0,36.0,58.4,1,0,Running,0,0,0,0,healthy
4,56.5,80.0,0,1,Running,0,0,0,0,crash_loop
7,73.0,69.0,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,55.2,31.5,1,0,Unknown,0,0,0,0,healthy
0,6.0,25.9,0,0,ContainerCreating,0,0,6,0,scheduling_failure
11,77.5,65.7,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
0,35.1,51.0,1,0,Running,0,0,0,0,healthy
0,17.0,49.1,1,0,Running,0,0,0,0,healthy
0,63.4,81.8,0,140,Error,2,0,0,1,oom_killed
2,52.4,54.2,0,0,Error,0,0,0,4,probe_failure
11,87.8,78.8,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
2,31.9,67.3,0,0,Error,0,0,0,8,probe_failure
4,55.0,78.4,0,1,Error,0,0,0,4,crash_loop
7,63.6,74.9,0,0,Error,0,0,0,9,crash_loop
9,69.9,77.3,0,1,Error,0,0,0,6,probe_failure
0,7.2,2.2,0,0,ContainerCreating,0,0,3,0,scheduling_failure
0,25.6,45.8,1,0,Unknown,0,0,0,0,healthy
0,14.4,43.6,1,0,Running,0,0,0,0,healthy
0,16.4,26.5,1,0,Running,0,0,0,1,healthy
0,14.4,25.0,1,0,Unknown,0,0,0,0,healthy
2,45.6,76.6,0,1,CrashLoopBackOff,0,0,0,7,probe_failure
0,0.0,15.7,0,0,Unschedulable,0,0,8,0,scheduling_failure
7,70.0,80.5,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
1,18.5,37.1,1,0,Running,0,0,0,0,healthy
0,23.3,32.1,1,0,Running,0,0,0,1,healthy
1,26.9,56.9,1,0,Running,0,0,0,0,healthy
0,8.4,19.9,0,0,Unschedulable,0,0,8,0,scheduling_failure
10,76.4,69.6,0,2,CrashLoopBackOff,0,0,0,2,probe_failure
5,52.5,71.4,0,140,OOMKilled,2,0,0,3,oom_killed
1,14.2,27.6,0,0,ErrImagePull,0,5,0,0,image_pull_error
0,12.2,43.2,1,0,Running,0,0,0,0,healthy
1,28.3,36.1,1,0,Running,0,0,0,0,healthy
5,78.6,60.0,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
8,71.6,79.2,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
8,57.5,63.8,0,1,Running,0,0,0,6,crash_loop
0,30.9,38.8,1,0,Unknown,0,0,0,0,healthy
3,58.7,83.8,0,0,CrashLoopBackOff,0,0,0,9,probe_failure
0,33.0,40.0,1,0,Running,0,0,0,0,healthy
1,25.0,44.6,1,0,Unknown,0,0,0,0,healthy
1,9.5,53.1,1,0,Running,0,0,0,0,healthy
0,12.3,34.1,1,0,Unknown,0,0,0,0,healthy
0,12.5,26.3,0,0,ContainerCreating,0,0,6,0,scheduling_failure
11,72.4,100.0,1,0,CrashLoopBackOff,0,0,0,9,crash_loop
0,63.0,58.7,0,140,OOMKilled,5,0,0,1,oom_killed
0,13.8,9.8,0,0,Unschedulable,0,0,5,1,scheduling_failure
12,68.8,75.8,0,1,Error,0,0,0,0,probe_failure
0,12.3,12.9,0,0,Pending,0,7,0,0,image_pull_error
0,19.7,46.7,1,0,Running,0,0,0,0,healthy
0,5.3,63.7,1,0,Unknown,0,0,0,0,healthy
9,80.3,69.3,0,1,Error,0,0,0,4,probe_failure
0,29.7,36.1,1,0,Running,0,0,0,0,healthy
0,12.9,21.4,0,0,Unschedulable,0,0,7,0,scheduling_failure
9,63.1,80.5,0,2,CrashLoopBackOff,0,0,0,2,probe_failure
0,25.8,25.0,1,0,Running,0,0,0,1,healthy
0,23.6,14.8,0,0,Pending,0,0,7,0,scheduling_failure
1,24.7,23.0,1,0,Running,0,0,0,1,healthy
1,27.2,25.0,1,0,Running,0,0,0,0,healthy
1,7.5,45.5,1,0,Running,0,0,0,1,healthy
1,27.6,64.9,0,1,Error,0,0,0,5,probe_failure
2,33.4,70.6,0,0,Running,0,0,0,1,probe_failure
0,24.0,47.9,1,0,Running,0,0,0,1,healthy
2,52.3,64.4,0,0,Error,0,0,0,3,probe_failure
3,51.0,64.9,0,0,Running,0,0,0,3,probe_failure
0,25.1,53.6,0,0,Running,0,0,0,0,healthy
1,6.4,12.9,0,0,ContainerCreating,0,0,3,0,scheduling_failure
0,19.6,31.8,1,0,Running,0,0,0,1,healthy
0,11.2,19.7,0,0,Pending,0,0,6,0,scheduling_failure
0,21.8,54.7,1,0,Running,0,0,0,0,healthy
12,74.3,71.7,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
6,43.5,79.5,0,0,Running,0,0,0,7,crash_loop
8,87.3,67.2,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,31.5,28.8,1,0,Running,0,0,0,0,healthy
4,72.0,69.2,0,2,Error,0,0,0,2,crash_loop
1,11.3,51.5,1,0,Running,0,0,0,1,healthy
0,17.7,38.3,1,0,Running,0,0,0,0,healthy
1,15.7,21.5,1,0,Unknown,0,0,0,0,healthy
5,36.8,41.7,0,0,Running,0,0,0,0,crash_loop
3,53.0,51.0,0,1,Error,0,0,0,8,crash_loop
0,15.5,16.0,0,0,ContainerCreating,0,0,7,0,scheduling_failure
2,26.7,86.5,0,135,CrashLoopBackOff,1,0,0,3,oom_killed
0,5.0,5.2,0,0,ImagePullBackOff,0,7,0,1,image_pull_error
0,35.9,39.1,1,0,Running,0,0,0,0,healthy
0,10.9,18.4,0,0,ErrImagePull,0,6,0,1,image_pull_error
8,75.0,82.8,0,1,Error,0,0,0,5,crash_loop
1,37.9,26.8,1,0,Unknown,0,0,0,0,healthy
0,4.5,22.5,0,0,Unschedulable,0,0,5,0,scheduling_failure
7,80.3,78.4,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,35.0,62.3,1,0,Running,0,0,0,1,healthy
1,12.9,17.3,0,0,ContainerCreating,0,0,2,0,scheduling_failure
3,25.1,37.9,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
3,50.4,100.0,0,91,OOMKilled,1,0,0,3,oom_killed
1,23.3,58.3,1,0,Running,0,0,0,0,healthy
5,82.8,75.6,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
13,64.3,35.6,0,1,Error,0,0,0,5,crash_loop
1,36.8,90.5,1,141,CrashLoopBackOff,1,0,0,4,oom_killed
0,13.2,23.8,1,0,Running,0,0,0,0,healthy
5,68.3,61.5,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,3.6,14.4,0,0,ContainerCreating,0,0,9,0,scheduling_failure
11,87.9,68.6,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
0,12.9,20.5,1,0,Running,0,0,0,0,healthy
1,42.6,32.2,1,1,CrashLoopBackOff,0,0,0,4,probe_failure
1,47.7,32.9,1,0,Unknown,0,0,0,0,healthy
1,51.0,60.2,0,1,Error,0,0,0,7,probe_failure
0,42.6,48.3,1,0,Unknown,0,0,0,0,healthy
1,15.4,34.6,1,0,Running,0,0,0,0,healthy
0,10.0,16.5,1,0,Running,0,0,0,0,healthy
0,69.6,72.8,0,4,Error,0,0,0,8,crash_loop
2,60.5,60.2,0,1,Running,0,0,0,3,probe_failure
1,19.8,30.5,1,0,Running,0,0,0,1,healthy
8,75.7,72.4,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,16.6,32.9,1,0,Running,0,0,0,0,image_pull_error
0,26.4,58.6,1,0,Running,0,0,0,0,healthy
0,88.6,52.7,0,0,Running,0,0,0,4,crash_loop
0,5.2,18.8,0,0,Pending,0,6,0,0,image_pull_error
0,7.3,37.8,1,0,Running,0,0,0,0,healthy
9,72.7,80.1,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,35.7,53.4,0,0,CrashLoopBackOff,0,0,0,5,probe_failure
0,28.6,53.3,1,0,Unknown,0,0,0,0,healthy
3,65.2,100.0,0,139,Error,5,0,0,1,oom_killed
4,68.5,99.7,0,137,OOMKilled,4,0,0,4,oom_killed
10,75.2,63.6,0,1,Error,0,0,0,6,probe_failure
2,55.9,93.9,0,134,OOMKilled,1,0,0,0,oom_killed
0,27.2,45.7,1,0,Unknown,0,0,0,0,healthy
0,10.3,21.1,0,0,Pending,0,0,7,1,scheduling_failure
0,3.9,4.8,0,0,ContainerCreating,0,0,5,0,scheduling_failure
2,51.3,44.0,0,0,Error,0,0,0,6,probe_failure
11,42.8,40.6,0,1,Running,0,0,0,2,crash_loop
0,28.3,42.0,1,0,Running,0,0,0,1,healthy
0,21.6,44.0,1,0,Running,0,0,0,1,healthy
3,51.5,72.9,0,1,Error,0,0,0,6,probe_failure
1,18.5,56.5,1,0,Unknown,0,0,0,0,healthy
0,7.3,23.3,0,0,ErrImagePull,0,7,0,1,image_pull_error
7,84.1,62.3,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
3,51.6,92.6,0,137,CrashLoopBackOff,4,0,0,2,oom_killed
1,15.4,14.2,0,0,Unschedulable,0,0,3,0,scheduling_failure
0,13.2,53.8,1,0,Running,0,0,0,1,healthy
7,92.2,94.2,0,2,Running,0,0,0,5,crash_loop
4,24.0,100.0,0,136,CrashLoopBackOff,3,0,0,2,oom_killed
1,19.9,51.0,1,0,Running,0,0,0,0,healthy
10,71.8,79.1,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,35.3,35.4,1,0,Running,0,0,0,0,healthy
1,17.5,22.8,0,0,ErrImagePull,0,2,0,0,image_pull_error
3,65.6,86.8,1,137,CrashLoopBackOff,5,0,0,2,oom_killed
1,1.2,15.0,0,0,ContainerCreating,0,0,5,0,scheduling_failure
0,15.0,58.2,1,0,Running,0,0,0,0,healthy
0,13.7,22.3,0,0,Pending,0,7,0,0,image_pull_error
2,29.4,75.3,0,140,OOMKilled,3,0,0,2,oom_killed
0,13.5,14.8,0,0,ErrImagePull,0,5,0,1,probe_failure
10,86.4,54.7,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
1,10.6,49.3,1,0,Unknown,0,0,0,0,healthy
3,54.5,100.0,0,137,Error,1,0,0,1,oom_killed
0,15.4,35.8,0,0,ContainerCreating,0,0,6,0,scheduling_failure
2,75.1,84.6,0,136,CrashLoopBackOff,6,0,0,2,oom_killed
1,8.1,15.1,0,0,Unschedulable,0,0,6,0,scheduling_failure
9,81.6,75.4,0,2,Running,0,0,0,7,crash_loop
0,8.3,7.5,0,1,Pending,0,3,0,0,image_pull_error
0,1.2,34.4,1,0,Running,0,0,0,1,healthy
9,50.1,87.3,0,0,Error,0,0,0,10,crash_loop
10,64.5,72.8,1,2,CrashLoopBackOff,0,0,0,4,probe_failure
2,45.2,81.5,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
9,71.3,87.3,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
7,79.2,78.1,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
8,75.6,77.0,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
7,82.1,68.5,0,1,Error,0,0,0,5,probe_failure
7,80.9,77.7,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
5,80.6,78.0,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
1,37.4,49.0,0,0,Running,0,0,0,0,healthy
2,29.1,76.9,0,1,Error,0,0,0,9,probe_failure
6,69.4,76.1,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
0,13.0,37.6,1,0,Running,0,0,0,0,healthy
1,41.7,58.5,0,1,CrashLoopBackOff,0,0,0,3,crash_loop
10,83.2,86.4,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
5,76.9,74.1,0,1,Error,0,0,0,4,probe_failure
1,22.9,50.5,1,0,Unknown,0,0,0,0,healthy
1,11.6,12.5,0,0,ContainerCreating,0,0,6,0,scheduling_failure
3,73.0,69.9,0,1,CrashLoopBackOff,0,0,0,5,crash_loop
0,15.8,12.7,0,0,ContainerCreating,0,0,3,1,scheduling_failure
0,23.6,37.1,1,0,Running,0,0,0,0,healthy
0,8.8,14.4,0,0,Unschedulable,0,0,9,0,scheduling_failure
5,60.2,76.0,0,137,CrashLoopBackOff,3,0,0,1,oom_killed
3,49.8,93.1,1,141,CrashLoopBackOff,1,0,0,1,oom_killed
6,81.4,63.3,0,0,Running,0,0,0,7,crash_loop
1,20.4,28.3,0,0,Running,0,0,0,0,healthy
0,64.5,67.5,0,1,Error,0,0,0,8,probe_failure
3,77.9,69.4,1,0,Running,0,0,0,4,crash_loop
8,59.0,52.6,0,0,CrashLoopBackOff,0,0,0,6,crash_loop
0,35.7,46.0,1,0,Running,0,0,0,0,healthy
0,59.8,23.8,1,0,CrashLoopBackOff,0,0,0,0,probe_failure
4,65.3,80.5,0,1,Error,0,0,0,6,probe_failure
12,80.3,87.0,0,1,Error,0,0,0,7,probe_failure
0,26.4,35.8,1,0,Running,0,0,0,0,healthy
9,87.4,65.1,0,1,Running,0,0,0,4,crash_loop
1,23.6,31.2,1,0,Unknown,0,0,0,0,healthy
5,74.8,55.3,0,0,CrashLoopBackOff,0,0,0,3,crash_loop
0,39.5,50.1,1,0,Unknown,0,0,0,0,healthy
1,14.0,25.0,0,0,ErrImagePull,0,7,0,0,image_pull_error
0,15.1,38.7,1,0,Running,0,0,0,0,healthy
2,29.4,56.9,1,0,Running,0,0,0,3,probe_failure
3,53.4,45.2,0,0,Error,0,0,0,4,probe_failure
0,31.4,34.0,1,0,Running,0,0,0,1,healthy
8,80.1,71.8,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
3,39.7,60.5,0,1,CrashLoopBackOff,0,0,0,1,probe_failure
2,50.2,90.0,0,86,OOMKilled,2,0,0,2,oom_killed
0,0.6,38.5,1,0,Running,0,0,0,0,healthy
0,0.2,28.8,1,0,Running,0,0,0,0,healthy
0,5.0,41.0,0,0,Running,0,0,0,0,healthy
1,37.9,36.6,0,2,Error,0,0,0,4,scheduling_failure
1,17.1,29.0,1,0,Running,0,0,0,0,healthy
6,77.6,63.3,0,2,CrashLoopBackOff,0,0,0,3,probe_failure
0,8.9,14.7,0,0,Pending,0,1,0,1,image_pull_error
9,83.7,76.9,0,2,CrashLoopBackOff,0,0,0,6,probe_failure
9,77.2,65.8,0,1,Error,0,0,0,4,probe_failure
1,44.1,39.0,1,0,Running,0,0,0,0,healthy
3,42.8,94.2,0,142,OOMKilled,5,0,0,0,oom_killed
0,27.5,58.2,1,0,Running,0,0,0,0,healthy
0,7.3,19.7,0,0,ContainerCreating,0,0,9,1,scheduling_failure
3,56.7,100.0,0,140,OOMKilled,3,0,0,4,oom_killed
1,17.0,5.1,0,0,Pending,0,4,0,1,image_pull_error
0,37.1,41.7,1,0,Unknown,0,0,0,0,healthy
0,53.6,65.8,0,1,Running,0,0,0,0,probe_failure
0,28.5,24.9,1,0,Running,0,0,0,1,healthy
1,39.6,6.8,1,0,Unknown,0,0,0,0,healthy
3,58.1,54.3,0,0,Error,0,0,0,3,probe_failure
0,24.4,47.3,1,0,Unknown,0,0,0,0,healthy
0,17.2,22.3,1,0,Unknown,0,0,0,0,healthy
6,54.9,93.4,0,135,OOMKilled,2,0,0,1,oom_killed
7,67.8,78.1,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
13,69.3,78.8,0,3,CrashLoopBackOff,0,0,0,7,crash_loop
0,46.3,52.6,1,0,Running,0,0,0,0,healthy
9,56.0,68.3,0,0,Running,0,0,0,1,crash_loop
5,79.8,98.7,0,0,Running,0,0,0,5,crash_loop
6,75.9,75.3,0,0,Error,0,0,0,5,probe_failure
3,72.8,81.9,0,141,CrashLoopBackOff,2,0,0,3,oom_killed
1,9.5,20.0,0,0,Unschedulable,0,0,6,0,scheduling_failure
8,85.0,51.1,0,0,Running,0,0,0,3,crash_loop
6,92.8,59.6,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
1,79.9,89.5,0,0,CrashLoopBackOff,0,0,0,5,probe_failure
0,21.6,45.6,1,0,Running,0,0,0,1,healthy
0,8.0,24.4,0,1,ImagePullBackOff,0,3,0,0,image_pull_error
0,21.5,24.4,0,0,Unschedulable,0,0,6,0,scheduling_failure
1,18.1,7.1,0,0,ContainerCreating,0,0,8,0,scheduling_failure
8,80.8,63.6,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
8,83.1,71.1,0,2,Error,0,0,0,5,probe_failure
1,12.8,40.4,1,0,Unknown,0,0,0,0,healthy
0,13.4,14.8,0,0,Pending,0,0,4,1,scheduling_failure
0,7.1,22.2,0,0,ContainerCreating,0,0,7,0,scheduling_failure
0,42.8,28.1,1,0,Running,0,0,0,1,healthy
1,46.5,32.7,1,0,Unknown,0,0,0,0,healthy
0,8.4,28.7,0,0,Unschedulable,0,0,5,0,scheduling_failure
11,70.2,68.6,0,1,CrashLoopBackOff,0,0,0,3,crash_loop
2,52.1,56.2,0,1,Running,0,0,0,3,probe_failure
3,45.5,91.2,0,91,OOMKilled,4,0,0,3,oom_killed
1,61.0,57.7,0,1,Running,0,0,0,7,crash_loop
9,87.2,77.5,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,24.4,34.1,1,0,Running,0,0,0,0,healthy
0,18.7,43.4,0,0,Running,0,0,0,0,healthy
10,94.5,73.0,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
2,59.9,40.6,0,1,CrashLoopBackOff,0,0,0,7,probe_failure
6,55.3,70.7,0,1,CrashLoopBackOff,0,0,0,1,crash_loop
0,25.7,20.4,0,0,Running,0,0,0,0,healthy
0,57.6,28.6,1,0,Unknown,0,0,0,1,healthy
0,48.2,82.8,0,137,Error,3,0,0,2,oom_killed
0,23.5,43.0,0,0,Running,0,0,0,1,image_pull_error
0,50.6,70.0,0,132,Error,1,0,0,1,oom_killed
0,18.0,18.9,1,0,Running,0,0,0,1,healthy
11,73.6,89.2,0,0,Running,0,0,0,4,crash_loop
2,40.1,53.5,0,0,Error,0,0,0,6,probe_failure
1,46.9,12.4,1,0,Running,0,0,0,0,healthy
3,57.4,84.8,0,133,CrashLoopBackOff,3,0,0,2,oom_killed
1,8.9,18.0,0,0,ContainerCreating,0,0,5,0,scheduling_failure
1,20.5,52.7,1,0,Running,0,0,0,0,healthy
0,17.8,16.4,0,1,ErrImagePull,0,4,0,0,image_pull_error
0,24.4,36.1,1,0,Unknown,0,0,0,1,healthy
11,26.8,39.9,0,0,Error,0,0,0,3,crash_loop
2,64.0,96.1,0,138,Error,4,0,0,1,oom_killed
7,75.4,77.4,0,2,Error,0,0,0,3,probe_failure
0,14.2,32.8,1,0,Running,0,0,0,0,healthy
0,37.8,52.4,1,0,Running,0,0,0,0,healthy
8,70.8,64.4,0,0,CrashLoopBackOff,0,0,0,5,probe_failure
0,29.1,55.5,1,0,Unknown,0,0,0,0,healthy
0,1.1,11.3,0,0,ContainerCreating,0,0,4,0,scheduling_failure
0,27.8,28.1,1,0,Running,0,0,0,0,healthy
0,26.7,45.6,1,0,Running,0,0,0,0,healthy
3,31.4,90.4,0,138,CrashLoopBackOff,3,0,0,4,oom_killed
0,6.3,29.4,0,0,Pending,0,0,7,0,scheduling_failure
0,0.0,7.7,0,0,ContainerCreating,0,0,6,1,scheduling_failure
0,33.1,46.1,1,0,Unknown,0,0,0,0,healthy
10,78.0,92.4,0,1,Error,0,0,0,3,probe_failure
5,72.1,71.3,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
8,47.3,52.6,0,0,Running,0,0,0,9,crash_loop
1,34.8,26.1,1,0,Running,0,0,0,0,healthy
0,37.8,11.8,1,0,Unknown,0,0,0,0,healthy
0,39.6,56.0,1,0,Unknown,0,0,0,0,healthy
0,39.5,26.0,1,0,Unknown,0,0,0,1,healthy
0,21.3,60.4,1,0,Running,0,0,0,1,healthy
5,32.7,76.9,0,131,CrashLoopBackOff,2,0,0,1,oom_killed
9,77.5,66.3,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
7,86.8,77.0,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
0,25.8,51.1,1,0,Unknown,0,0,0,0,healthy
1,0.1,5.6,0,0,Pending,0,0,6,0,scheduling_failure
1,12.4,58.2,1,0,Running,0,0,0,1,healthy
0,1.3,8.9,0,0,ContainerCreating,0,0,7,0,scheduling_failure
8,75.7,71.5,0,2,CrashLoopBackOff,0,0,0,6,probe_failure
4,34.9,59.3,0,0,Running,0,0,0,7,probe_failure
0,19.9,56.8,1,0,Running,0,0,0,0,healthy
0,40.7,69.0,1,1,Error,0,0,0,6,probe_failure
6,53.6,100.0,0,144,OOMKilled,4,0,0,2,oom_killed
0,17.2,20.7,0,1,ErrImagePull,0,7,0,0,image_pull_error
7,88.2,39.3,0,1,Error,0,0,0,4,crash_loop
